Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Mongolia	1.354716938	1.418741982	1.950747927	1.537322654	1.904284437	1.768705431	1.714543493	1.83477215	2.056617138	2.160856471	2.228028855	2.305362974	2.41913466	2.490496348	2.607953988	2.748422262	2.895764581	3.182955962	3.605480489	3.826726867	4.071497649	3.833103257	3.803704393	3.837526567	3.44732928	4.697551622	4.894748853	5.206508979	5.548626703	4.936134696	4.598555957	5.504005104	4.937810284	4.115484066	3.490933767	3.448327225	3.471394142	3.301674363	3.272233515	3.179080577	3.130987746	3.258236769	3.391614416	3.254050453	3.42520711	3.422508368	3.712170957	3.892192769	3.81388549	4.140116094	4.243335224	6.915146531
Northern Mariana Islands																																																				
Mozambique	0.251537178	0.344472864	0.25482922	0.208649094	0.263434297	0.241588917	0.250738797	0.216165511	0.313693886	0.357847287	0.322275196	0.381848624	0.340948782	0.359994473	0.310611117	0.277359827	0.239352972	0.246646287	0.253966594	0.227233989	0.268810583	0.203613801	0.203105708	0.154815918	0.118478818	0.087596167	0.074704352	0.074776854	0.077115972	0.079004147	0.07486488	0.074837537	0.070479577	0.072963385	0.06969729	0.069823034	0.063460006	0.066720556	0.065431564	0.066845031	0.073883946	0.084102117	0.082062866	0.096236113	0.093626327	0.086265298	0.091093604	0.10692857	0.101742097	0.108702094	0.118205418	0.131189805
Mauritania	0.042730461	0.053973911	0.068566784	0.094024235	0.121758223	0.162588878	0.175835715	0.188179058	0.216584563	0.246484554	0.373431989	0.337888067	0.367328674	0.374351093	0.375008425	0.383621575	0.378057822	0.395975905	0.402476351	0.405856276	0.411140191	0.420456928	0.54407533	0.56176365	0.507811695	0.371503604	0.206000797	1.761396752	1.685919822	1.447154459	1.317366758	1.321738654	1.374107698	1.343777884	1.376695217	1.271056648	1.237192354	1.195090599	0.416797802	0.430869425	0.432776762	0.458948358	0.469073434	0.467206623	0.501315548	0.503413825	0.496585807	0.55418962	0.567036613	0.608387039	0.595272317	0.627225464
Mauritius	0.272514943	0.274719173	0.361281304	0.290764139	0.418299766	0.404197875	0.357726781	0.636179596	0.799157829	0.704146331	0.603767554	0.471904007	0.809099903	0.784435818	0.789327845	0.661868834	0.683638405	0.696483206	0.675655785	0.694881923	0.611141993	0.553530886	0.506164605	0.59671196	0.619486258	0.693494936	0.777360068	0.898980969	0.818998331	1.001111999	1.381911171	1.421894183	1.575762997	1.617341034	1.459753641	1.630203206	1.720327056	1.740436164	1.870755528	2.065534045	2.267789393	2.39401331	2.395715333	2.523504784	2.53175545	2.683999401	2.94193012	2.97588958	3.029991456	2.963163435	3.132082534	3.127070817
Malawi					0.083268911	0.085832093	0.103180707	0.086039156	0.088934313	0.085042199	0.098769283	0.106240562	0.112434457	0.114482272	0.106989931	0.109466492	0.106887298	0.113376339	0.11555732	0.106580337	0.115426258	0.095625431	0.091624508	0.086451395	0.080867873	0.077353904	0.072693586	0.067384113	0.062953213	0.062240992	0.065085464	0.068726189	0.06778876	0.071467219	0.073900953	0.074289623	0.071091692	0.073980298	0.078452952	0.091653578	0.080919359	0.078816818	0.074965406	0.079160407	0.078614767	0.07191411	0.072711421	0.070632195	0.082545714	0.073703111	0.082179517	0.079231485
Malaysia											1.338572181	1.491450516	1.563103835	1.491553162	1.584082478	1.579470868	1.896414783	1.753895583	1.761545575	2.01998951	2.023859565	2.173808169	2.102079989	2.543836407	2.262852606	2.298687671	2.464895964	2.440349148	2.483672685	2.817079161	3.107600327	3.666052373	3.92082032	4.65579306	4.652623786	5.844623648	5.896967769	5.723601318	5.107167872	4.713588472	5.405598437	5.715353558	5.537623038	6.444308539	6.605572882	6.875947332	6.497627846	7.037791323	7.656532739	7.373235988	7.986951475	7.898823573
North America	15.5255288	15.22153307	15.56809381	15.99246693	16.53862687	17.02208779	17.63785042	18.14896972	18.66845243	19.36166954	20.62711185	20.53359552	21.32560689	21.98691075	21.07854833	20.08038685	20.7481762	21.10259734	21.51491517	21.42995366	20.51385729	19.51958154	18.37898541	18.32219256	18.73678183	18.62318688	18.39731678	19.04186726	19.70595935	19.75936225	18.95438439	18.66804787	18.7732904	18.971131	19.00772299	18.95894401	19.1913662	19.39287147	19.32905229	19.46504747	19.92628947	19.39123007	19.33422671	19.36607223	19.44344844	19.39255123	18.89529785	19.02018554	18.27761502	16.98268669	17.19612789	16.7319858
Namibia																															0.018134907	0.692806066	0.74130287	0.738347398	0.822080572	0.98645943	1.025689756	1.022031208	1.053549328	0.896354963	0.865572541	1.044456125	0.899073375	0.946128589	0.979578029	1.139704177	1.133710499	1.15651357	1.691632521	1.478823448	1.449319237	1.239160489
New Caledonia	10.90816456	10.92874384	6.771199041	7.231306884	12.48694665	13.61449724	16.15833155	15.276	18.50084422	14.98533654	21.37991964	20.1685	13.58689243	20.23270817	21.24620611	19.09607547	17.84241791	15.74652941	11.22768727	11.86148736	14.29619422	9.768384157	8.68301304	7.768022865	7.955443455	9.425697637	8.925713378	9.093246106	9.455997556	10.15083464	9.50550325	10.20458252	9.850783375	9.599996748	9.095798018	8.930243117	8.927876536	9.066548173	8.788838605	9.727766784	10.78276509	8.774180486	10.96010655	12.23050857	11.17943731	12.24553562	11.81224237	12.32556027	13.53130952	11.57082986	15.680092	15.17329528
Niger	0.008640403	0.015744342	0.018352266	0.023765655	0.025012245	0.023377051	0.033648793	0.031854348	0.037889215	0.043576577	0.048106721	0.049970788	0.053233773	0.067525541	0.057630347	0.06453203	0.062714756	0.066962419	0.074173423	0.082843846	0.095931033	0.111868781	0.118753337	0.148992016	0.149389743	0.145861247	0.128288352	0.138396833	0.132973165	0.135757576	0.10520996	0.100553886	0.092952775	0.100782136	0.09655244	0.098315066	0.10469875	0.100615968	0.102987283	0.097931845	0.070892901	0.065199186	0.067412604	0.070256192	0.074208996	0.061454594	0.05764269	0.056541084	0.060771767	0.073470122	0.083054495	0.083958178
Nigeria	0.075348847	0.089163494	0.088721773	0.111164018	0.147963286	0.234157466	0.25143653	0.244682891	0.123667699	0.220785224	0.383738649	0.561853839	0.704174376	0.822384797	1.007021127	0.745623049	0.844407389	0.749983	0.694761021	0.981427331	0.92478457	0.870971897	0.843982981	0.751665608	0.851423368	0.833035901	0.853537917	0.671203519	0.779383222	0.455483683	0.474552582	0.461303073	0.645017522	0.58230393	0.441206105	0.322040409	0.363616857	0.352623826	0.343853743	0.373780746	0.644398134	0.661436757	0.759211412	0.702497288	0.713407232	0.749914332	0.687380144	0.647289878	0.613327639	0.462535787	0.534553664	0.53749756
Nicaragua	0.29960906	0.306518247	0.349874905	0.433944179	0.474373901	0.378676672	0.452069961	0.493983689	0.545960415	0.553328352	0.585656949	0.609521502	0.629915769	0.695885496	0.719378343	0.689673149	0.771757492	0.954419674	0.858990094	0.542380713	0.623971433	0.640664667	0.615876109	0.567522361	0.511662355	0.536838002	0.595888925	0.628017688	0.566435082	0.364415665	0.614917516	0.473434345	0.552851552	0.52023855	0.562128835	0.602655679	0.611585702	0.656539523	0.702581738	0.732709371	0.748457863	0.77714591	0.780659918	0.841729703	0.833581276	0.803023501	0.819491407	0.834055188	0.790487627	0.803730282	0.805909906	0.843541955
Netherlands	6.39917962	6.520357665	7.060853797	7.623924888	7.987673248	8.174053896	8.321531816	8.476054637	8.920252219	9.00064816	10.88580887	10.67681011	11.83880977	12.32545243	11.84534918	11.19687488	12.31905294	11.85592809	12.23297754	13.37862422	12.54494544	11.57815117	9.384833319	9.623180022	10.05639192	10.20925607	9.956978312	10.40360157	9.953506258	10.98402906	10.59447501	10.95929395	10.68378816	10.77817839	10.7465233	10.88713589	11.2778475	10.7529534	10.74801679	10.36596596	10.38308976	10.47389123	10.65248996	10.77366018	10.85205296	10.54068801	10.22316313	10.46844735	10.52945151	10.24561928	10.94931628	10.06448974
High income: nonOECD																																	11.36577112	11.06344483	10.24134021	9.634531473	9.511165263	9.187087695	9.232942008	9.443711165	9.810885394	9.785702226	9.88148889	10.17039769	10.37493866	10.49875525	10.94118533	10.82097232	11.10992871	10.6723554	11.45430124	11.66039326
Norway	3.658563698	3.698694388	3.868626059	4.086515969	4.382327935	4.407489804	5.2127318	5.10729497	5.539193646	5.775392981	7.227535069	6.968451763	7.482238767	7.706917012	6.948906194	7.402973015	7.25721632	7.717269592	8.022156267	8.296524729	8.956533647	8.398934849	8.298632226	7.728495225	8.323182368	8.887307839	9.027251585	9.202303133	8.922957139	9.885602951	7.399753105	7.448040374	6.918398209	7.413104295	7.050535983	7.143576412	7.150980432	7.824041913	8.26333284	9.184115647	8.624168024	9.111949684	8.26217746	9.339298181	9.287466436	9.179216926	9.495835691	9.57484966	10.55446109	10.81860557	11.61619323	9.192879069
Nepal	0.00802172	0.007897483	0.008481014	0.009389558	0.014024922	0.016477112	0.017177699	0.018809886	0.021955927	0.034014631	0.018966755	0.016187921	0.021436227	0.033067049	0.032649977	0.026441758	0.020748464	0.024246763	0.023194277	0.035273289	0.036448159	0.029841766	0.028450029	0.031010579	0.043095976	0.040587615	0.041192704	0.049950727	0.055625176	0.049934992	0.033849192	0.04994219	0.06734544	0.072211028	0.081393486	0.095142538	0.113513167	0.124278736	0.098464496	0.138092159	0.136237331	0.143089451	0.110532138	0.118699862	0.109872637	0.127088542	0.103210301	0.105098567	0.11450154	0.136102525	0.161137874	0.159474455
New Zealand	4.867069736	4.863166095	4.516526591	4.830336124	5.069180011	5.212262974	5.237592586	5.007613524	4.907836687	5.147130698	5.050328032	5.278783386	5.577719274	6.14695843	6.203229487	5.923148779	6.184562611	6.506157298	5.769779892	5.299398842	5.608463812	5.288863324	5.779176198	5.615176132	5.979286046	6.714909304	7.052053415	7.363341376	7.735165377	7.700344326	7.106478167	6.917264456	7.115539542	7.53171127	7.289428729	7.390102085	7.708364148	8.19069685	7.851128702	8.530931136	8.527531171	8.893219173	8.408514119	8.42721618	8.503851498	8.205266214	8.018221574	7.96637909	8.044536128	7.511955097	7.297420185	7.124050867
High income: OECD	7.86271371	7.909248863	8.161956404	8.513745917	8.826877834	9.105026046	9.411667271	9.716493441	10.14781306	10.65087348	11.45020524	11.53243661	11.97390789	12.45909608	12.04784467	11.55266068	12.04588726	12.18859492	12.39467747	12.62123244	12.20801642	11.62482049	11.11685925	11.00958308	11.23704892	11.27589106	11.18268761	11.46500328	11.78609332	11.99029047	11.66348069	11.65539444	11.63738495	11.66640998	11.7351221	11.81090438	12.07880794	12.10562264	12.0153983	12.09466388	12.32553205	12.20393263	12.17850284	12.26444104	12.33004178	12.24639468	12.09756163	12.12069359	11.77996103	10.97563411	11.24348076	10.97783709
OECD members	7.283429251	7.319369155	7.54165845	7.854200701	8.141202704	8.382263497	8.657969168	8.932088544	9.312118841	9.761335786	10.47900499	10.55258426	10.93994844	11.36944685	10.99336945	10.54593936	10.99249767	11.11429277	11.30226186	11.49729002	11.14049573	10.62682917	10.18861194	10.04718676	10.22899011	10.26478671	10.17991062	10.43211411	10.68567199	10.91326565	10.56700782	10.55609587	10.5281937	10.54151418	10.59561165	10.63749156	10.87515827	10.90328466	10.82128662	10.87490297	11.07187537	10.94461547	10.91444633	10.99634143	11.0483979	10.99146532	10.87706811	10.91040891	10.6175927	9.892443781	10.11289867	9.907168406
Oman					0.018067332	0.04106994	0.045694348	0.205537806	0.237418573	0.334919776	0.324221869	2.795644958	2.692228924	2.617373967	2.774377722	8.227472779	8.979304299	8.70053978	7.548460059	7.07301061	5.238231077	4.930201024	4.445858046	5.534500533	5.632762281	5.780406776	6.324223676	5.840234905	6.304983833	5.77848292	6.28313244	6.220361509	6.100819531	6.513151272	7.15390465	7.2524778	6.804482721	6.951772673	7.443034857	9.304752096	9.777452741	8.926479408	10.96373498	13.58054191	11.43150584	11.92448495	15.51028912	17.19160289	14.4797972	13.92679701	19.122607	20.20389451
Other small states													0.605494345	0.940025095	0.943455961	0.926362088	1.007656368	1.09322756	1.257917865	1.182726306	1.131304396	1.078346894	1.061506997	0.909273741	0.959457151	1.005601534	0.873205739	0.804820796	0.812441372	0.961149877	0.926953848	0.711034354	0.878422203	0.958102774	0.972852673	1.049978517	0.992979258	1.089053276	0.981163741	0.975324072	0.997318237	1.268136565	1.384603939	1.405038984	1.392149441	1.410363057	1.439769427	1.426323509	1.539987643	1.424232904	1.515354968	1.548096716
Pakistan	0.315164764	0.318710458	0.341775515	0.383224514	0.384123009	0.392814753	0.38943051	0.402522332	0.449399199	0.424313183	0.418937909	0.386601616	0.308586024	0.317725781	0.33016377	0.347640724	0.331859683	0.343733879	0.357061703	0.373803524	0.410748048	0.426315551	0.448114293	0.467213517	0.480541724	0.511863741	0.519427069	0.544594466	0.573981177	0.583144927	0.637181214	0.616832293	0.640665437	0.669140121	0.709570236	0.68910429	0.751384383	0.735075225	0.739796141	0.742716132	0.769974452	0.766430147	0.790758875	0.807428901	0.875777315	0.890970981	0.933241986	0.994536473	0.975314124	0.962548786	0.957357369	0.941171125
Panama	0.880397979	0.945782539	0.991186588	0.956101109	0.974017335	1.16317328	1.224315171	1.218123834	1.408359472	1.390823297	1.450587214	1.66563134	1.742459892	1.960752623	1.778343301	2.099082229	2.016230905	1.883493381	1.508042931	1.653706418	1.579057655	1.648836632	1.587869956	1.646927949	1.327992665	1.184728263	1.213917806	1.380792894	1.236899541	1.042683597	1.120426465	1.28633466	1.64887063	1.499717901	1.617038304	1.09013942	1.654505706	1.979564201	2.042972017	1.908691455	1.911742827	2.270130717	1.866891827	1.921375446	1.780298539	2.060359997	2.181575209	2.093510117	2.107748953	2.415888235	2.449051597	2.625276244
Peru	0.81237664	0.835064678	0.936144968	0.933682487	1.087323703	1.030818982	1.110111548	1.111856207	1.148357162	1.178698787	1.33309762	1.358234071	1.291432439	1.36754402	1.440066531	1.442245612	1.434922402	1.453208381	1.36197056	1.316022244	1.389559423	1.354678764	1.298740237	1.095947133	1.083421019	0.998319617	1.092604163	1.260661063	1.20076866	1.022078674	0.969896124	0.916292101	0.896708879	1.016070671	0.983534142	0.993527537	0.996827963	1.103907299	1.103458075	1.148533347	1.169087406	1.03441455	1.022016646	0.979310103	1.16948433	1.344989603	1.254522601	1.527183943	1.441345465	1.771065546	1.969722449	1.783233144
Philippines	0.317249028	0.321145433	0.368512082	0.395807114	0.428469102	0.452296765	0.505962693	0.555413076	0.65838178	0.657133171	0.692131607	0.748603832	0.697230273	0.808268019	0.760435197	0.787654399	0.827340468	0.842017425	0.835298599	0.827011463	0.780641318	0.711561732	0.698999429	0.688288029	0.586176501	0.516329122	0.523397955	0.570273559	0.641178568	0.648133813	0.674176857	0.69171314	0.749133194	0.742367897	0.80304133	0.869338185	0.870174454	0.9742004	0.927455028	0.906592594	0.94065037	0.892559534	0.877524618	0.862126962	0.875524233	0.868716929	0.772811732	0.783104987	0.841040935	0.816054812	0.878135471	0.867845343
Palau	1.521892509	5.185132815	5.057931034	5.298622483	5.538752006	6.121869783	6.030698949	6.618536233	6.871943602	11.64640494	11.81769881	14.15708648	14.54053826	14.6132005	15.93694137	15.82662866	9.254070335	14.99795501	9.053575837	10.28102581	12.92785111	12.73366712	12.44817242	12.11532847	11.79276045	11.77894583	11.53969389	11.33300555	12.65792199	15.40130064	15.55358208	15.16954302	7.152195797	6.730498623	6.546265992	6.588061431	6.631477819	6.474866192	6.334700929	6.215912703	6.119954105	9.449082663	9.366538953	9.679390863	9.442918455	9.578741146	10.07820308	10.38965106	10.33366293	10.27423319	10.56927211	10.85543046
Papua New Guinea	0.091350751	0.100789686	0.09720273	0.123668477	0.126458311	0.140835953	0.154422932	0.193181391	0.217196415	0.23503288	0.284654103	0.329624693	0.492521815	0.507349809	0.581432802	0.545542358	0.544621118	0.532573914	0.549851055	0.574044168	0.569069406	0.584866539	0.573407782	0.575891227	0.570969111	0.578288317	0.547389183	0.604304287	0.555571969	0.501597572	0.515050014	0.484409539	0.469976818	0.445210101	0.474717757	0.436998521	0.452284781	0.518784629	0.561374564	0.467052317	0.496070655	0.582028122	0.616865701	0.680811606	0.755618136	0.720519213	0.690926208	0.958160743	0.73337006	0.760922609	0.681184727	0.746895234
Poland	6.740362582	6.922802563	7.15360516	7.528621321	7.807291587	7.862051172	7.975704744	8.105834014	8.548589914	9.022079801	9.320318329	9.554993854	9.981742698	10.07663176	10.29951122	11.0409312	11.6146269	12.0794436	12.35662883	12.55388634	13.05936746	11.42279709	11.65347614	11.54822291	11.75733071	11.98594819	12.10401817	12.35406034	11.79069191	11.16361398	9.666498604	9.455281968	9.246724147	9.184326013	8.664237453	8.918045649	9.210325088	9.042911037	8.416742947	8.166368829	7.822510786	7.876824602	7.711753228	7.911134034	7.973580165	7.929044401	8.364404885	8.250051626	8.273068216	7.81735027	8.334872118	8.335786706
Puerto Rico																																																				
"Korea, Dem. Rep."																																							2.892757518	3.140031377	3.358066547	3.448915941	3.273761678	3.316836376	3.362292388	3.486012537	3.527647741	2.918459295	3.220672403	3.08670211	2.958833707	2.987182112
Portugal	0.928578089	1.018050319	1.034377865	1.110208624	1.21998414	1.288947997	1.327035861	1.398287231	1.472335783	1.668587261	1.757791405	1.898035761	2.126159183	2.317068608	2.366234787	2.348565289	2.396767891	2.403642892	2.379382628	2.590855545	2.763116005	2.763828494	2.951574043	3.0307109	2.907559769	2.734259393	3.042086135	3.14417772	3.28615515	4.118915142	4.226710165	4.410972934	4.842543085	4.697887488	4.760867235	5.17891567	5.041059445	5.265996648	5.714057485	6.331046774	6.119210997	6.066300051	6.412902146	5.858745455	6.025936055	6.217958495	5.617444894	5.773031758	5.24374293	5.158593379	4.690094769	4.709849624
Paraguay	0.15994831	0.185853294	0.195662375	0.199475841	0.204676706	0.253379662	0.230279994	0.213013397	0.251132332	0.215834185	0.300877248	0.25021782	0.275370166	0.326833977	0.350068643	0.300879194	0.369060191	0.403505855	0.494153509	0.442010109	0.481919294	0.441637877	0.417159282	0.420047516	0.432711653	0.437424322	0.463014365	0.508698258	0.564601855	0.570970994	0.536943191	0.516538365	0.591486571	0.649933662	0.752128795	0.832629573	0.77018598	0.842320594	0.884811407	0.866486881	0.695683315	0.706728134	0.707622696	0.725821637	0.716846064	0.661206044	0.67757378	0.693306247	0.719800679	0.737248172	0.817267073	0.841915242
Pacific island small states	0.359324383	0.373916499	0.449829925	0.456470764	0.692075909	0.580333101	0.568220447	0.625011137	0.650041989	0.681366417	0.778034756	0.846638642	0.87227358	0.919895586	0.949340027	0.90792056	0.685705277	1.001868792	0.895578583	1.027894809	0.997149374	1.216126568	1.000650297	0.906202432	0.793721957	0.830007573	0.79213564	0.700204307	0.77755972	0.852628734	0.979111045	0.886585225	0.815734871	0.834423864	0.852630515	0.883787404	0.896087018	0.805486744	0.775958904	0.850822718	0.880804668	1.056353882	0.904821402	0.924877149	1.040069685	1.142875226	1.148315385	1.091472291	1.013070377	0.931478352	1.113847405	1.097999746
French Polynesia	0.469628472	0.726984363	0.569859182	0.76009627	0.732325922	0.902622003	1.251018298	1.393028161	1.489713208	1.509929065	1.75889625	1.988907454	1.829175086	1.70829962	1.710530269	1.628292974	1.959463571	1.980492126	2.179182426	1.916910502	1.933791249	2.112327189	2.096952444	2.546358636	2.690041491	3.348705539	3.360128617	3.291136366	3.014893909	3.133720122	3.179533196	3.158390258	3.144127949	2.956846445	2.54768319	2.658234201	2.642195894	2.671569811	2.601164725	2.502846031	2.65828792	3.05487077	3.008043847	3.216459587	3.130939474	3.337769338	3.300898999	3.239386851	3.306029055	3.288268805	3.296763845	3.167952684
Qatar	3.72056057	3.141816766	3.393738765	99.57594044	92.96956451	85.56316713	78.73460839	77.62918258	76.1043496	71.23004658	69.22854869	76.7558828	82.71893816	87.73282856	68.28188785	66.67556729	59.76636606	54.43093162	54.84706642	69.96536805	58.55004805	51.8444405	44.56079165	36.43571114	36.13427155	33.43150233	33.38105471	27.16508042	26.79395916	30.93963443	24.71202658	36.43461125	54.73525532	62.42811916	61.03533066	61.52421764	62.17646289	68.70075519	59.06042456	55.03941168	58.52216941	49.4733103	44.89616607	54.11331034	60.63781526	61.98975773	57.39889605	55.33679996	48.60161977	44.83640145	42.63907601	44.01892637
Romania	2.903812021	3.005891594	3.420285867	3.698826568	3.811762869	4.136449656	4.381022511	4.716318555	5.060132786	5.579907153	5.931369102	6.149550423	6.410251701	6.957304491	7.177785046	7.620014725	8.109155575	8.199979904	8.833289023	8.87596915	8.839647231	8.840159938	8.695110531	8.878868589	8.35419784	8.540541384	8.843110512	9.244904383	9.228068093	9.245609624	6.8469487	5.979301257	5.407607363	5.302368771	5.077610498	5.603084737	5.601094681	5.074362935	4.542174901	3.988948711	4.009474191	4.322797745	4.241675478	4.446939432	4.447221364	4.487669353	4.840827017	4.866509869	4.658143211	3.997649195	3.918410158	4.210560124
Russian Federation																																	14.00130636	13.07031684	11.46810148	11.01468731	10.90580737	10.33597765	10.14651935	10.41996247	10.62857136	10.67299468	10.71986314	11.09566701	11.12645581	11.25769343	11.67160861	11.67743817	12.01913064	11.02611624	12.19843743	12.64732823
Rwanda	0.036252175	0.046509268	0.027647384	0.027180751	0.011598121	0.014745416	0.013257903	0.011800265	0.015594257	0.016116065	0.015626923	0.01611516	0.01656899	0.016983738	0.01735104	0.040378366	0.059490591	0.057591861	0.060297749	0.059780487	0.096297531	0.113172452	0.110950452	0.122896305	0.107934488	0.100696212	0.093239566	0.091370567	0.098853942	0.09523232	0.074756947	0.068969579	0.072652543	0.078574106	0.078893266	0.078143268	0.078780187	0.076652775	0.069206391	0.067198865	0.065826007	0.06383813	0.06226879	0.059945416	0.059808657	0.058618397	0.057203516	0.058789064	0.055661387	0.057430655	0.05735438	0.062874197
South Asia	0.243844208	0.256985762	0.276990098	0.292819941	0.281602513	0.302293264	0.305354733	0.301945461	0.32277708	0.320747749	0.320068566	0.325770061	0.329174986	0.333587938	0.337094391	0.357266607	0.363165126	0.419441841	0.414981287	0.424913012	0.437810558	0.459782855	0.478485396	0.50599659	0.512305357	0.549493434	0.573971894	0.599500051	0.632654753	0.672046592	0.690464861	0.716952492	0.746204959	0.759908041	0.792662791	0.82375464	0.881353901	0.897690739	0.90260381	0.942996738	0.963738789	0.963722565	0.967866921	0.992504469	1.033886533	1.060854527	1.117805107	1.17741941	1.27804009	1.37236767	1.348892699	1.408997076
Saudi Arabia	0.655055537	0.846589343	1.433898337	1.537705603	1.50681157	0.871394521	1.278708616	4.908764211	5.399962856	6.302110146	7.760119862	9.810979337	11.02207657	14.20482969	14.02161699	11.21813856	12.94408512	14.24604443	13.10512541	14.81621724	17.08925829	16.62334782	14.05623804	13.46327437	12.28612865	12.92191387	14.6169121	13.02427205	13.29167047	12.88588816	13.32083067	15.85312069	16.41142883	17.54102369	16.81876453	12.53091886	13.38506499	10.91586719	10.22946363	10.87389519	13.88049437	13.50485586	14.39939718	14.01121668	16.45499423	16.06944635	17.02356826	15.08749877	15.63931332	17.69022548	18.97762597	18.07245072
Sudan	0.129783714	0.128810196	0.134379626	0.147903283	0.159284213	0.202254536	0.214127207	0.250771073	0.237411935	0.310545184	0.349795297	0.348436322	0.364915422	0.357025948	0.362399256	0.261780729	0.224473193	0.220178108	0.192456248	0.193238285	0.19601397	0.184043369	0.186953328	0.184555471	0.160268905	0.18072673	0.183360631	0.140880448	0.198644125	0.150011347	0.215714303	0.202816253	0.173492021	0.102704393	0.152046098	0.152666264	0.137465512	0.169602368	0.142910349	0.150670884	0.159133714	0.178055693	0.220598608	0.239590405	0.29215001	0.26709064	0.278837922	0.308883977	0.318940846	0.343430682	0.341750839	0.349548724
Senegal	0.260810811	0.249290933	0.242542279	0.2497509	0.260456564	0.464239796	0.45809809	0.181319272		0.120030886	0.310382967	0.31117013	0.324568115	0.335354502	0.388663489	0.526797825	0.352718851	0.434896875	0.497072755	0.534741356	0.60187611	0.575977878	0.51876284	0.434280736	0.529548489	0.415796835	0.401049624	0.358314896	0.388375287	0.507363654	0.423592076	0.441957794	0.435502187	0.436433792	0.460368778	0.401188486	0.418408853	0.356167681	0.365257604	0.384710034	0.399404376	0.42801874	0.437662912	0.469656021	0.481487398	0.519999035	0.413622745	0.448464475	0.444968124	0.464873613	0.638487724	0.58833415
Singapore	0.846367833	1.229944196	1.472917952	1.89376546	2.011115334	1.340945466	0.348804797	1.546459345	2.693750497	3.527860465	8.778174018	7.853270387	10.33281686	9.676666211	9.852451789	10.84735746	13.0974565	12.17444631	14.09090245	15.15570254	13.02188326	10.60082675	11.24140223	13.05354071	12.22557024	12.21395139	12.81451087	11.74846115	12.68587962	14.29190385	15.40522694	15.12720838	15.55923979	16.48628308	19.11902369	13.36642049	15.06679761	18.24033035	14.5888185	12.64789401	12.16658507	11.97224988	11.31009579	7.566061534	6.83376653	7.116858034	6.997576453	3.965404263	4.927573873	4.778216577	2.655246912	4.320151436
Solomon Islands	0.093332428	0.120820738	0.1172802	0.113826312	0.138078276	0.187574444	0.182014791	0.227052575	0.24458733	0.236770061	0.251646994	0.286804962	0.318686667	0.368020786	0.354227264	0.303297544	0.310697661	0.387963951	0.289473562	0.493528633	0.445228824	0.568913321	0.490912853	0.561712005	0.544357279	0.555177265	0.552326374	0.56244684	0.534580726	0.532048619	0.51739143	0.50301156	0.48895704	0.464464344	0.440984968	0.449142068	0.436739047	0.424757607	0.413194738	0.411181629	0.400195472	0.40692977	0.396302079	0.402558967	0.392457207	0.382869599	0.373782025	0.387510034	0.378784688	0.377551397	0.376333439	0.368304169
Sierra Leone	0.327755728	0.131072782	0.145725026	0.163165175	0.132272037	0.121028342	0.127100293	0.10544088	0.158112465	0.447780071	0.347133486	0.313897189	0.260336698	0.202926163	0.192159782	0.189586878	0.159670309	0.177848942	0.241070064	0.22480755	0.197226807	0.219645696	0.171730019	0.20912778	0.182460991	0.191494107	0.189046993	0.135447977	0.120908881	0.096444985	0.098875969	0.118952867	0.074661851	0.074396792	0.090283704	0.091727385	0.100451259	0.102087123	0.09454747	0.089149109	0.104753135	0.134682069	0.137652827	0.140440618	0.131758412	0.107740841	0.139876038	0.119033972	0.120200375	0.115584129	0.12570608	0.152044168
El Salvador	0.224301883	0.20506597	0.22168368	0.373279817	0.396663947	0.325663529	0.396746046	0.342459705	0.362724581	0.333581327	0.389830758	0.401249106	0.434859813	0.497441277	0.486646877	0.508381505	0.521607471	0.528598922	0.541459929	0.531454355	0.46621708	0.394126642	0.374288902	0.397365931	0.330803991	0.403889751	0.399312107	0.484879604	0.482954726	0.499381103	0.498514303	0.607080872	0.635859553	0.712340763	0.801325323	0.944842159	0.86746945	1.012043814	1.013270398	0.986643604	0.988073648	1.017645958	1.028130666	1.110491077	1.074399389	1.085202026	1.147251739	1.165689677	1.090169563	1.070009174	1.044537988	1.103998574
San Marino																																																				
Somalia	0.030598466	0.031267464	0.03698959	0.034955198	0.045193598	0.043006843	0.044317807	0.070448324	0.046514297	0.047659754	0.062794376	0.0537781	0.067240162	0.074867993	0.090553843	0.129447262	0.11277419	0.168149126	0.105384541	0.084687325	0.133680323	0.043991823	0.114602192	0.150828165	0.116969659	0.141400446	0.151919461	0.161878491	0.162195804	0.152270098	0.002900366	0.000580265	0.00174785	0.001754757	0.001752055	0.001733413					0.070009191	0.066015178	0.074959088	0.073895549	0.071997347	0.07016161	0.068384733	0.068326521	0.065850768	0.063880736	0.06391226	0.05870688
Serbia																																															7.25427423	7.078578039	7.058387624	6.300834457	6.292016689	6.799114997
